# ﻿InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





# One-dimensional model
# Timestep=  12000
# j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
 468 1.17125E+019 0.000000000000000 0.000000 0.205483 20034.111948143119662 0.190438 20034.111948080124421 0.000000 20034.111947824847448 0.000000 20034.111945336026110 0.015045 20034.111948080135335 0.0000000000
 469 1.17375E+019 0.000000000000000 0.000000 0.205484 20034.228740917893447 0.190439 20034.228740853050112 0.000000 20034.228740590271627 0.000000 20034.228738028690714 0.015045 20034.228740853057388 0.0000000000
 470 1.17625E+019 0.000000000000000 0.000000 0.205485 20034.344419408382237 0.190441 20034.344419341628964 0.000000 20034.344419071185257 0.000000 20034.344416434545565 0.015045 20034.344419341643516 0.0000000000
 471 1.17875E+019 0.000000000000000 0.000000 0.205487 20034.458994717813766 0.190442 20034.458994649110537 0.000000 20034.458994370725122 0.000000 20034.458991656898434 0.015045 20034.458994649125088 0.0000000000
 472 1.18125E+019 0.000000000000000 0.000000 0.205488 20034.572492030300054 0.190443 20034.572491959581384 0.000000 20034.572491673068726 0.000000 20034.572488879752200 0.015045 20034.572491959595936 0.0000000000
 473 1.18375E+019 0.000000000000000 0.000000 0.205489 20034.684893841302255 0.190444 20034.684893768517213 0.000000 20034.684893473608099 0.000000 20034.684890598455240 0.015045 20034.684893768531765 0.0000000000
 474 1.18625E+019 0.000000000000000 0.000000 0.205490 20034.796225097070419 0.190445 20034.796225022164435 0.000000 20034.796224718629674 0.000000 20034.796221759250329 0.015045 20034.796225022175349 0.0000000000
 475 1.18875E+019 0.000000000000000 0.000000 0.205491 20034.906496448962571 0.190446 20034.906496371851972 0.000000 20034.906496059415076 0.000000 20034.906493013422732 0.015045 20034.906496371866524 0.0000000000
 476 1.19125E+019 0.000000000000000 0.000000 0.205492 20035.015718436210591 0.190447 20035.015718356844445 0.000000 20035.015718035239843 0.000000 20035.015714900058811 0.015045 20035.015718356855359 0.0000000000
 477 1.19375E+019 0.000000000000000 0.000000 0.205493 20035.123915550062520 0.190448 20035.123915468368068 0.000000 20035.123915137366566 0.000000 20035.123911910344759 0.015045 20035.123915468382620 0.0000000000
 478 1.19625E+019 0.000000000000000 0.000000 0.205494 20035.231069999070314 0.190449 20035.231069914985710 0.000000 20035.231069574299909 0.000000 20035.231066252730670 0.015045 20035.231069915003900 0.0000000000
 479 1.19875E+019 0.000000000000000 0.000000 0.205496 20035.337206050600798 0.190450 20035.337205964056920 0.000000 20035.337205613363039 0.000000 20035.337202194543352 0.015046 20035.337205964071472 0.0000000000
 480 1.20125E+019 0.000000000000000 0.000000 0.205497 20035.442333815688471 0.190451 20035.442333726605284 0.000000 20035.442333365648665 0.000000 20035.442329846719076 0.015046 20035.442333726619836 0.0000000000
 481 1.20375E+019 0.000000000000000 0.000000 0.205498 20035.546463297177979 0.190452 20035.546463205489999 0.000000 20035.546462833957776 0.000000 20035.546459212029731 0.015046 20035.546463205504551 0.0000000000
 482 1.20625E+019 0.000000000000000 0.000000 0.205499 20035.649604396097857 0.190453 20035.649604301714135 0.000000 20035.649603919304354 0.000000 20035.649600191223726 0.015046 20035.649604301728687 0.0000000000
 483 1.20875E+019 0.000000000000000 0.000000 0.205500 20035.751780847251212 0.190454 20035.751780750109901 0.000000 20035.751780356516974 0.000000 20035.751776519304258 0.015046 20035.751780750124453 0.0000000000
 484 1.21125E+019 0.000000000000000 0.000000 0.205501 20035.852974485431332 0.190455 20035.852974385437847 0.000000 20035.852973980297975 0.000000 20035.852970030704455 0.015046 20035.852974385463313 0.0000000000
 485 1.21375E+019 0.000000000000000 0.000000 0.205502 20035.953208834489487 0.190456 20035.953208731571067 0.000000 20035.953208314585936 0.000000 20035.953204249239207 0.015046 20035.953208731592895 0.0000000000
 486 1.21625E+019 0.000000000000000 0.000000 0.205503 20036.052493392511678 0.190457 20036.052493286573736 0.000000 20036.052492857386824 0.000000 20036.052488672994514 0.015046 20036.052493286595563 0.0000000000
 487 1.21875E+019 0.000000000000000 0.000000 0.205504 20036.150837559071078 0.190458 20036.150837450037216 0.000000 20036.150837008262897 0.000000 20036.150832701354375 0.015046 20036.150837450059043 0.0000000000
 488 1.22125E+019 0.000000000000000 0.000000 0.205505 20036.248250637676392 0.190459 20036.248250525448384 0.000000 20036.248250070719223 0.000000 20036.248245637605578 0.015046 20036.248250525466574 0.0000000000
 489 1.22375E+019 0.000000000000000 0.000000 0.205506 20036.344755641348456 0.190460 20036.344755525831715 0.000000 20036.344755057794828 0.000000 20036.344750494881737 0.015046 20036.344755525849905 0.0000000000
 490 1.22625E+019 0.000000000000000 0.000000 0.205507 20036.440334076924046 0.190460 20036.440333958013071 0.000000 20036.440333476293745 0.000000 20036.440328779750416 0.015046 20036.440333958034898 0.0000000000
 491 1.22875E+019 0.000000000000000 0.000000 0.205508 20036.535008760933124 0.190461 20036.535008638536965 0.000000 20036.535008142713195 0.000000 20036.535003308563319 0.015046 20036.535008638558793 0.0000000000
 492 1.23125E+019 0.000000000000000 0.000000 0.205509 20036.628788617967075 0.190462 20036.628788491991145 0.000000 20036.628787981651840 0.000000 20036.628783005933656 0.015047 20036.628788492012973 0.0000000000
 493 1.23375E+019 0.000000000000000 0.000000 0.205510 20036.721682481980679 0.190463 20036.721682352315838 0.000000 20036.721681827002612 0.000000 20036.721676705517893 0.015047 20036.721682352344942 0.0000000000
 494 1.23625E+019 0.000000000000000 0.000000 0.205511 20036.813699094054755 0.190464 20036.813698960591864 0.000000 20036.813698419879074 0.000000 20036.813693148458697 0.015047 20036.813698960620968 0.0000000000
 495 1.23875E+019 0.000000000000000 0.000000 0.205512 20036.904860787999496 0.190465 20036.904860650625778 0.000000 20036.904860094116884 0.000000 20036.904854668169719 0.015047 20036.904860650654882 0.0000000000
 496 1.24125E+019 0.000000000000000 0.000000 0.205513 20036.995148775396956 0.190466 20036.995148633992358 0.000000 20036.995148061174405 0.000000 20036.995142476371257 0.015047 20036.995148634017823 0.0000000000
 497 1.24375E+019 0.000000000000000 0.000000 0.205513 20037.084585201431764 0.190467 20037.084585055883508 0.000000 20037.084584466261731 0.000000 20037.084578717865952 0.015047 20037.084585055919888 0.0000000000
 498 1.24625E+019 0.000000000000000 0.000000 0.205514 20037.173178456443566 0.190467 20037.173178306631598 0.000000 20037.173177699736698 0.000000 20037.173171782964346 0.015047 20037.173178306660702 0.0000000000
 499 1.24875E+019 0.000000000000000 0.000000 0.205515 20037.260936841015791 0.190468 20037.260936686816422 0.000000 20037.260936062168184 0.000000 20037.260929972027952 0.015047 20037.260936686845525 0.0000000000
 500 1.25125E+019 0.000000000000000 0.000000 0.205516 20037.347868572454900 0.190469 20037.347868413740798 0.000000 20037.347867770782614 0.000000 20037.347861502388696 0.015047 20037.347868413773540 0.0000000000
 501 1.25375E+019 0.000000000000000 0.000000 0.205517 20037.433995334795327 0.190470 20037.433995171431889 0.000000 20037.433994509603508 0.000000 20037.433988057549868 0.015047 20037.433995171464630 0.0000000000
 502 1.25625E+019 0.000000000000000 0.000000 0.205518 20037.519298083061585 0.190471 20037.519297914910567 0.000000 20037.519297233691759 0.000000 20037.519290592586913 0.015047 20037.519297914939671 0.0000000000
 503 1.25875E+019 0.000000000000000 0.000000 0.205519 20037.603798326130345 0.190472 20037.603798153049866 0.000000 20037.603797451851278 0.000000 20037.603790616325568 0.015047 20037.603798153082607 0.0000000000
 504 1.26125E+019 0.000000000000000 0.000000 0.205520 20037.687503950019163 0.190472 20037.687503771870979 0.000000 20037.687503050157829 0.000000 20037.687496014292265 0.015047 20037.687503771910997 0.0000000000
 505 1.26375E+019 0.000000000000000 0.000000 0.205520 20037.770422757967026 0.190473 20037.770422574601980 0.000000 20037.770421831752174 0.000000 20037.770414589864231 0.015047 20037.770422574638360 0.0000000000
 506 1.26625E+019 0.000000000000000 0.000000 0.205521 20037.852562475080049 0.190474 20037.852562286334432 0.000000 20037.852561521729513 0.000000 20037.852554067681922 0.015047 20037.852562286378088 0.0000000000
 507 1.26875E+019 0.000000000000000 0.000000 0.205522 20037.933930746137776 0.190475 20037.933930551862431 0.000000 20037.933929764858476 0.000000 20037.933922092404828 0.015047 20037.933930551902449 0.0000000000
 508 1.27125E+019 0.000000000000000 0.000000 0.205523 20038.014548566119629 0.190475 20038.014548366147210 0.000000 20038.014547556089383 0.000000 20038.014539658917784 0.015048 20038.014548366187228 0.0000000000
 509 1.27375E+019 0.000000000000000 0.000000 0.205524 20038.094396576489089 0.190476 20038.094396370659524 0.000000 20038.094395536867523 0.000000 20038.094387408356852 0.015048 20038.094396370699542 0.0000000000
 510 1.27625E+019 0.000000000000000 0.000000 0.205525 20038.173495610997634 0.190477 20038.173495399143576 0.000000 20038.173494540951651 0.000000 20038.173486174269783 0.015048 20038.173495399183594 0.0000000000
 511 1.27875E+019 0.000000000000000 0.000000 0.205525 20038.251853006251622 0.190478 20038.251852788183896 0.000000 20038.251851904835348 0.000000 20038.251843293102866 0.015048 20038.251852788223914 0.0000000000
 512 1.28125E+019 0.000000000000000 0.000000 0.205526 20038.329476024162432 0.190478 20038.329475799706415 0.000000 20038.329474890488200 0.000000 20038.329466026403679 0.015048 20038.329475799746433 0.0000000000
 513 1.28375E+019 0.000000000000000 0.000000 0.205527 20038.406371855089674 0.190479 20038.406371624063468 0.000000 20038.406370688222523 0.000000 20038.406361564531835 0.015048 20038.406371624103485 0.0000000000
 514 1.28625E+019 0.000000000000000 0.000000 0.205528 20038.482547611834889 0.190480 20038.482547374034766 0.000000 20038.482546410781652 0.000000 20038.482537019881420 0.015048 20038.482547374078422 0.0000000000
 515 1.28875E+019 0.000000000000000 0.000000 0.205529 20038.558010338365420 0.190481 20038.558010093594930 0.000000 20038.558009102092910 0.000000 20038.557999435957754 0.015048 20038.558010093642224 0.0000000000
 516 1.29125E+019 0.000000000000000 0.000000 0.205529 20038.632780315470882 0.190481 20038.632780063529935 0.000000 20038.632779042989569 0.000000 20038.632769093714160 0.015048 20038.632780063573591 0.0000000000
 517 1.29375E+019 0.000000000000000 0.000000 0.205530 20038.706837828143762 0.190482 20038.706837568814080 0.000000 20038.706836518391356 0.000000 20038.706826277688378 0.015048 20038.706837568861374 0.0000000000
 518 1.29625E+019 0.000000000000000 0.000000 0.205531 20038.780203007951059 0.190483 20038.780202741028916 0.000000 20038.780201659843442 0.000000 20038.780191119021765 0.015048 20038.780202741083485 0.0000000000
 519 1.29875E+019 0.000000000000000 0.000000 0.205532 20038.852882616341958 0.190483 20038.852882341605437 0.000000 20038.852881228733168 0.000000 20038.852870379138039 0.015048 20038.852882341652730 0.0000000000
 520 1.30125E+019 0.000000000000000 0.000000 0.205532 20038.924883343446709 0.190484 20038.924883060655702 0.000000 20038.924881915208971 0.000000 20038.924870747810928 0.015048 20038.924883060706634 0.0000000000
 521 1.30375E+019 0.000000000000000 0.000000 0.205533 20038.996211812773254 0.190485 20038.996211521687655 0.000000 20038.996210342669656 0.000000 20038.996198848046333 0.015048 20038.996211521742225 0.0000000000
 522 1.30625E+019 0.000000000000000 0.000000 0.205534 20039.066874578256829 0.190485 20039.066874278651085 0.000000 20039.066873065112304 0.000000 20039.066861233663076 0.015048 20039.066874278705654 0.0000000000
 523 1.30875E+019 0.000000000000000 0.000000 0.205534 20039.136891315829416 0.190486 20039.136891007445229 0.000000 20039.136889758337929 0.000000 20039.136877580262080 0.015048 20039.136891007507074 0.0000000000
 524 1.31125E+019 0.000000000000000 0.000000 0.205535 20039.206242083502730 0.190487 20039.206241766081803 0.000000 20039.206240480380075 0.000000 20039.206227945593128 0.015048 20039.206241766143648 0.0000000000
 525 1.31375E+019 0.000000000000000 0.000000 0.205536 20039.274946417244792 0.190487 20039.274946090517915 0.000000 20039.274944767163106 0.000000 20039.274931865093095 0.015049 20039.274946090576123 0.0000000000
 526 1.31625E+019 0.000000000000000 0.000000 0.205537 20039.343010609107296 0.190488 20039.343010272801621 0.000000 20039.343008910662320 0.000000 20039.342995630559017 0.015049 20039.343010272867105 0.0000000000
 527 1.31875E+019 0.000000000000000 0.000000 0.205537 20039.410440891046164 0.190489 20039.410440544892481 0.000000 20039.410439142855466 0.000000 20039.410425473739451 0.015049 20039.410440544954326 0.0000000000
 528 1.32125E+019 0.000000000000000 0.000000 0.205538 20039.477243427121721 0.190489 20039.477243070821714 0.000000 20039.477241627708281 0.000000 20039.477227558076265 0.015049 20039.477243070894474 0.0000000000
 529 1.32375E+019 0.000000000000000 0.000000 0.205539 20039.543424320076156 0.190490 20039.543423953338788 0.000000 20039.543422467955679 0.000000 20039.543407986100647 0.015049 20039.543423953407910 0.0000000000
 530 1.32625E+019 0.000000000000000 0.000000 0.205539 20039.608989612737787 0.190491 20039.608989235250192 0.000000 20039.608987706356857 0.000000 20039.608972800178890 0.015049 20039.608989235322952 0.0000000000
 531 1.32875E+019 0.000000000000000 0.000000 0.205540 20039.673958351042529 0.190491 20039.673957962499117 0.000000 20039.673956388804072 0.000000 20039.673941045944957 0.015049 20039.673957962571876 0.0000000000
 532 1.33125E+019 0.000000000000000 0.000000 0.205541 20039.738310329270462 0.190492 20039.738309929340176 0.000000 20039.738308309548302 0.000000 20039.738292517093214 0.015049 20039.738309929416573 0.0000000000
 533 1.33375E+019 0.000000000000000 0.000000 0.205541 20039.802064467490709 0.190492 20039.802064055846131 0.000000 20039.802062388596823 0.000000 20039.802046133456315 0.015049 20039.802064055918891 0.0000000000
 534 1.33625E+019 0.000000000000000 0.000000 0.205542 20039.865226565252669 0.190493 20039.865226141530002 0.000000 20039.865224425433553 0.000000 20039.865207694019773 0.015049 20039.865226141610037 0.0000000000
 535 1.33875E+019 0.000000000000000 0.000000 0.205543 20039.927802363821684 0.190494 20039.927801927689870 0.000000 20039.927800161316554 0.000000 20039.927782939663302 0.015049 20039.927801927769906 0.0000000000
 536 1.34125E+019 0.000000000000000 0.000000 0.205543 20039.989797547536000 0.190494 20039.989797098623967 0.000000 20039.989795280464023 0.000000 20039.989777554212196 0.015049 20039.989797098711279 0.0000000000
 537 1.34375E+019 0.000000000000000 0.000000 0.205544 20040.051217742628069 0.190495 20040.051217280561104 0.000000 20040.051215409152064 0.000000 20040.051197163564211 0.015049 20040.051217280644778 0.0000000000
 538 1.34625E+019 0.000000000000000 0.000000 0.205544 20040.112068518927117 0.190495 20040.112068043315958 0.000000 20040.112066117082577 0.000000 20040.112047336886462 0.015049 20040.112068043406907 0.0000000000
 539 1.34875E+019 0.000000000000000 0.000000 0.205545 20040.172355388596770 0.190496 20040.172354899044876 0.000000 20040.172352916379168 0.000000 20040.172333585902379 0.015049 20040.172354899135826 0.0000000000
 540 1.35125E+019 0.000000000000000 0.000000 0.205546 20040.232096762072615 0.190497 20040.232096258176171 0.000000 20040.232094217382837 0.000000 20040.232074320600077 0.015049 20040.232096258267120 0.0000000000
 541 1.35375E+019 0.000000000000000 0.000000 0.205546 20040.291272143822425 0.190497 20040.291271625163063 0.000000 20040.291269524572272 0.000000 20040.291249044792494 0.015049 20040.291271625261288 0.0000000000
 542 1.35625E+019 0.000000000000000 0.000000 0.205547 20040.349899826978799 0.190498 20040.349899293119961 0.000000 20040.349897130985482 0.000000 20040.349876051164756 0.015049 20040.349899293214548 0.0000000000
 543 1.35875E+019 0.000000000000000 0.000000 0.205548 20040.407985105051921 0.190498 20040.407984555546136 0.000000 20040.407982330092636 0.000000 20040.407960632543109 0.015049 20040.407984555648000 0.0000000000
 544 1.36125E+019 0.000000000000000 0.000000 0.205548 20040.465533220081852 0.190499 20040.465532654467097 0.000000 20040.465530363751895 0.000000 20040.465508030494675 0.015049 20040.465532654572598 0.0000000000
 545 1.36375E+019 0.000000000000000 0.000000 0.205549 20040.522549358018296 0.190499 20040.522548775832547 0.000000 20040.522546418058482 0.000000 20040.522523430357978 0.015049 20040.522548775941686 0.0000000000
 546 1.36625E+019 0.000000000000000 0.000000 0.205549 20040.579038655585464 0.190500 20040.579038056337595 0.000000 20040.579035629467398 0.000000 20040.579011968180566 0.015049 20040.579038056450372 0.0000000000
 547 1.36875E+019 0.000000000000000 0.000000 0.205550 20040.635006195545429 0.190500 20040.635005578740675 0.000000 20040.635003080769820 0.000000 20040.634978726091504 0.015050 20040.635005578857090 0.0000000000
 548 1.37125E+019 0.000000000000000 0.000000 0.205550 20040.690457010558021 0.190501 20040.690456375683425 0.000000 20040.690453804501885 0.000000 20040.690428736357717 0.015050 20040.690456375799840 0.0000000000
 549 1.37375E+019 0.000000000000000 0.000000 0.205551 20040.745408919414331 0.190501 20040.745408265927836 0.000000 20040.745405619432859 0.000000 20040.745379816678906 0.015050 20040.745408266047889 0.0000000000
 550 1.37625E+019 0.000000000000000 0.000000 0.205552 20040.799841187839775 0.190502 20040.799840515195683 0.000000 20040.799837791138998 0.000000 20040.799811232376669 0.015050 20040.799840515323012 0.0000000000
 551 1.37875E+019 0.000000000000000 0.000000 0.205552 20040.853771526573837 0.190502 20040.853770834211900 0.000000 20040.853768030341598 0.000000 20040.853740693306463 0.015050 20040.853770834342868 0.0000000000
 552 1.38125E+019 0.000000000000000 0.000000 0.205553 20040.907204770144745 0.190503 20040.907204057501076 0.000000 20040.907201171492488 0.000000 20040.907173033352592 0.015050 20040.907204057628405 0.0000000000
 553 1.38375E+019 0.000000000000000 0.000000 0.205553 20040.960145702360023 0.190503 20040.960144968827080 0.000000 20040.960141998246399 0.000000 20040.960113035525865 0.015050 20040.960144968965324 0.0000000000
 554 1.38625E+019 0.000000000000000 0.000000 0.205554 20041.012599059293279 0.190504 20041.012598304274434 0.000000 20041.012595246658748 0.000000 20041.012565435303259 0.015050 20041.012598304419953 0.0000000000
 555 1.38875E+019 0.000000000000000 0.000000 0.205554 20041.064569529953587 0.190504 20041.064568752794003 0.000000 20041.064565605578537 0.000000 20041.064534920704318 0.015050 20041.064568752943160 0.0000000000
 556 1.39125E+019 0.000000000000000 0.000000 0.205555 20041.116061756543786 0.190505 20041.116060956610454 0.000000 20041.116057717183139 0.000000 20041.116026133153355 0.015050 20041.116060956766887 0.0000000000
 557 1.39375E+019 0.000000000000000 0.000000 0.205555 20041.167080334813363 0.190505 20041.167079511440534 0.000000 20041.167076177083800 0.000000 20041.167043667552207 0.015050 20041.167079511593329 0.0000000000
 558 1.39625E+019 0.000000000000000 0.000000 0.205556 20041.217629812574160 0.190506 20041.217628965070617 0.000000 20041.217625532990496 0.000000 20041.217592070799583 0.015050 20041.217628965234326 0.0000000000
 559 1.39875E+019 0.000000000000000 0.000000 0.205556 20041.267727419304720 0.190506 20041.267726546961057 0.000000 20041.267723014323565 0.000000 20041.267688571606413 0.015050 20041.267726547135680 0.0000000000
 560 1.40125E+019 0.000000000000000 0.000000 0.205557 20041.317352169626247 0.190507 20041.317351271725784 0.000000 20041.317347635562328 0.000000 20041.317312183564354 0.015050 20041.317351271904045 0.0000000000
 561 1.40375E+019 0.000000000000000 0.000000 0.205557 20041.366521194864617 0.190507 20041.366520270639739 0.000000 20041.366516527956264 0.000000 20041.366480037089786 0.015050 20041.366520270818000 0.0000000000
 562 1.40625E+019 0.000000000000000 0.000000 0.205558 20041.415238865862193 0.190508 20041.415237914559839 0.000000 20041.415234062180389 0.000000 20041.415196501988248 0.015050 20041.415237914745376 0.0000000000
 563 1.40875E+019 0.000000000000000 0.000000 0.205558 20041.463509507597337 0.190508 20041.463508528406237 0.000000 20041.463504563162132 0.000000 20041.463465902277676 0.015050 20041.463508528591774 0.0000000000
 564 1.41125E+019 0.000000000000000 0.000000 0.205559 20041.511337401443598 0.190509 20041.511336393548845 0.000000 20041.511332312107697 0.000000 20041.511292518309347 0.015050 20041.511336393745296 0.0000000000
 565 1.41375E+019 0.000000000000000 0.000000 0.205559 20041.558726789473440 0.190509 20041.558725752045575 0.000000 20041.558721551002236 0.000000 20041.558680591100710 0.015050 20041.558725752238388 0.0000000000
 566 1.41625E+019 0.000000000000000 0.000000 0.205560 20041.605681866290979 0.190510 20041.605680798453250 0.000000 20041.605676474344364 0.000000 20041.605634314219060 0.015050 20041.605680798660615 0.0000000000
 567 1.41875E+019 0.000000000000000 0.000000 0.205560 20041.652206788927288 0.190510 20041.652205689802940 0.000000 20041.652201238972339 0.000000 20041.652157843276655 0.015050 20041.652205690013943 0.0000000000
 568 1.42125E+019 0.000000000000000 0.000000 0.205561 20041.698305669575348 0.190510 20041.698304538236698 0.000000 20041.698299956991832 0.000000 20041.698255289600638 0.015050 20041.698304538451339 0.0000000000
 569 1.42375E+019 0.000000000000000 0.000000 0.205561 20041.743995194970921 0.190511 20041.743994030483009 0.000000 20041.743989314963983 0.000000 20041.743943338628014 0.015050 20041.743994030697650 0.0000000000
 570 1.42625E+019 0.000000000000000 0.000000 0.205562 20041.789254176590475 0.190511 20041.789252977956494 0.000000 20041.789248124208825 0.000000 20041.789200800605613 0.015050 20041.789252978185687 0.0000000000
 571 1.42875E+019 0.000000000000000 0.000000 0.205562 20041.834099212734145 0.190512 20041.834097978971840 0.000000 20041.834092983022856 0.000000 20041.834044272596657 0.015050 20041.834097979204671 0.0000000000
 572 1.43125E+019 0.000000000000000 0.000000 0.205563 20041.878534254879924 0.190512 20041.878532984963385 0.000000 20041.878527842640324 0.000000 20041.878477704776742 0.015050 20041.878532985203492 0.0000000000
 573 1.43375E+019 0.000000000000000 0.000000 0.205563 20041.922563215837727 0.190513 20041.922561908697389 0.000000 20041.922556615685608 0.000000 20041.922505008496955 0.015050 20041.922561908948410 0.0000000000
 574 1.43625E+019 0.000000000000000 0.000000 0.205564 20041.966189967755781 0.190513 20041.966188622314803 0.000000 20041.966183174186881 0.000000 20041.966130054577661 0.015051 20041.966188622569462 0.0000000000
 575 1.43875E+019 0.000000000000000 0.000000 0.205564 20042.009418346249731 0.190513 20042.009416961365787 0.000000 20042.009411353588803 0.000000 20042.009356677313917 0.015051 20042.009416961631359 0.0000000000
 576 1.44125E+019 0.000000000000000 0.000000 0.205564 20042.052252147786930 0.190514 20042.052250722314056 0.000000 20042.052244950202294 0.000000 20042.052188671608747 0.015051 20042.052250722583267 0.0000000000
 577 1.44375E+019 0.000000000000000 0.000000 0.205565 20042.094695129882894 0.190514 20042.094693662631471 0.000000 20042.094687721350056 0.000000 20042.094629793547938 0.015051 20042.094693662904319 0.0000000000
 578 1.44625E+019 0.000000000000000 0.000000 0.205565 20042.136751013968023 0.190515 20042.136749503722967 0.000000 20042.136743388324248 0.000000 20042.136683762972098 0.015051 20042.136749504010368 0.0000000000
 579 1.44875E+019 0.000000000000000 0.000000 0.205566 20042.178423484238010 0.190515 20042.178421929726028 0.000000 20042.178415635113197 0.000000 20042.178354262370704 0.015051 20042.178421930017066 0.0000000000
 580 1.45125E+019 0.000000000000000 0.000000 0.205566 20042.219728693835350 0.190515 20042.219727093750407 0.000000 20042.219720614699327 0.000000 20042.219657443343749 0.015051 20042.219727094048721 0.0000000000
 581 1.45375E+019 0.000000000000000 0.000000 0.205567 20042.260645247784851 0.190516 20042.260643600813637 0.000000 20042.260636931914632 0.000000 20042.260571909228020 0.015051 20042.260643601122865 0.0000000000
 582 1.45625E+019 0.000000000000000 0.000000 0.205567 20042.301189221754612 0.190516 20042.301187526507420 0.000000 20042.301180662176193 0.000000 20042.301113733949023 0.015051 20042.301187526831200 0.0000000000
 583 1.45875E+019 0.000000000000000 0.000000 0.205567 20042.341364153333416 0.190517 20042.341362408405985 0.000000 20042.341355342901807 0.000000 20042.341286453305656 0.015051 20042.341362408737041 0.0000000000
 584 1.46125E+019 0.000000000000000 0.000000 0.205568 20042.381173549008963 0.190517 20042.381171752938826 0.000000 20042.381164480353618 0.000000 20042.381093571835663 0.015051 20042.381171753277158 0.0000000000
 585 1.46375E+019 0.000000000000000 0.000000 0.205568 20042.420620876131579 0.190517 20042.420619027419889 0.000000 20042.420611541736434 0.000000 20042.420538555117673 0.015051 20042.420619027772773 0.0000000000
 586 1.46625E+019 0.000000000000000 0.000000 0.205569 20042.459709570604900 0.190518 20042.459707667698240 0.000000 20042.459699962641025 0.000000 20042.459624837061710 0.015051 20042.459707668062038 0.0000000000
 587 1.46875E+019 0.000000000000000 0.000000 0.205569 20042.498443031927309 0.190518 20042.498441073243157 0.000000 20042.498433142372960 0.000000 20042.498355815121613 0.015051 20042.498441073610593 0.0000000000
 588 1.47125E+019 0.000000000000000 0.000000 0.205569 20042.536824628547038 0.190518 20042.536822612459218 0.000000 20042.536814449173107 0.000000 20042.536734855704708 0.015051 20042.536822612844844 0.0000000000
 589 1.47375E+019 0.000000000000000 0.000000 0.205570 20042.574857693980448 0.190519 20042.574855618811853 0.000000 20042.574847216284979 0.000000 20042.574765290242794 0.015051 20042.574855619204754 0.0000000000
 590 1.47625E+019 0.000000000000000 0.000000 0.205570 20042.612545527052134 0.190519 20042.612543391052895 0.000000 20042.612534742296702 0.000000 20042.612450415133935 0.015051 20042.612543391456711 0.0000000000
 591 1.47875E+019 0.000000000000000 0.000000 0.205571 20042.649891396027670 0.190519 20042.649889197433367 0.000000 20042.649880295204639 0.000000 20042.649793496766506 0.015051 20042.649889197848097 0.0000000000
 592 1.48125E+019 0.000000000000000 0.000000 0.205571 20042.686910938282381 0.190520 20042.686908675237646 0.000000 20042.686899512107630 0.000000 20042.686810169921955 0.015051 20042.686908675659652 0.0000000000
 593 1.48375E+019 0.000000000000000 0.000000 0.205571 20042.723582558559428 0.190520 20042.723580229183426 0.000000 20042.723570797523280 0.000000 20042.723478836938739 0.015051 20042.723580229623622 0.0000000000
 594 1.48625E+019 0.000000000000000 0.000000 0.205572 20042.759921823708282 0.190521 20042.759919426061970 0.000000 20042.759909717991832 0.000000 20042.759815062217967 0.015051 20042.759919426513079 0.0000000000
 595 1.48875E+019 0.000000000000000 0.000000 0.205572 20042.795931874137750 0.190521 20042.795929406212963 0.000000 20042.795919413649244 0.000000 20042.795821983781934 0.015051 20042.795929406678624 0.0000000000
 596 1.49125E+019 0.000000000000000 0.000000 0.205572 20042.831615817834972 0.190521 20042.831613277572615 0.000000 20042.831602992144326 0.000000 20042.831502706874744 0.015051 20042.831613278052828 0.0000000000
 597 1.49375E+019 0.000000000000000 0.000000 0.205573 20042.866976732300827 0.190522 20042.866974117587233 0.000000 20042.866963530726935 0.000000 20042.866860306334274 0.015051 20042.866974118078360 0.0000000000
 598 1.49625E+019 0.000000000000000 0.000000 0.205573 20042.902017665990570 0.190522 20042.902014974642952 0.000000 20042.902004077517631 0.000000 20042.901897827920038 0.015051 20042.902014975148631 0.0000000000
 599 1.49875E+019 0.000000000000000 0.000000 0.205573 20042.936741634388454 0.190522 20042.936738864143990 0.000000 20042.936727647676889 0.000000 20042.936618284173164 0.015051 20042.936738864667859 0.0000000000
 600 1.50125E+019 0.000000000000000 0.000000 0.205574 20042.971151625268249 0.190523 20042.971148773827736 0.000000 20042.971137228629232 0.000000 20042.971024659840623 0.015051 20042.971148774366156 0.0000000000
 601 1.50375E+019 0.000000000000000 0.000000 0.205574 20043.005250596321275 0.190523 20043.005247661305475 0.000000 20043.005235777749476 0.000000 20043.005119909776113 0.015051 20043.005247661862086 0.0000000000
 602 1.50625E+019 0.000000000000000 0.000000 0.205575 20043.039041474396072 0.190523 20043.039038453356625 0.000000 20043.039026221529639 0.000000 20043.038906957757717 0.015051 20043.039038453924150 0.0000000000
 603 1.50875E+019 0.000000000000000 0.000000 0.205575 20043.072527160824393 0.190524 20043.072524051232904 0.000000 20043.072511460926762 0.000000 20043.072388701784803 0.015051 20043.072524051822256 0.0000000000
